Kudos Date,Kudos Type,Parent ID
"2 Oct 2019, 10:46:21",Activity,2756545339
"3 Oct 2019, 11:54:00",Activity,2758998413
"3 Oct 2019, 11:54:09",Activity,2758991829
"3 Oct 2019, 18:20:45",Activity,2760029391
"5 Oct 2019, 21:08:03",Activity,2765406752
"6 Oct 2019, 11:19:07",Activity,2767060846
"6 Oct 2019, 18:54:40",Activity,2768082537
"8 Oct 2019, 10:38:57",Activity,2771831153
"8 Oct 2019, 20:19:21",Activity,2773373267
"9 Oct 2019, 08:52:51",Activity,2774556710
"10 Oct 2019, 13:30:43",Activity,2777188932
"10 Oct 2019, 16:40:41",Activity,2778051282
"11 Oct 2019, 18:32:30",Activity,2780750091
"11 Oct 2019, 18:32:32",Activity,2780433736
"12 Oct 2019, 07:20:02",Activity,2780921661
"12 Oct 2019, 10:05:08",Activity,2781672295
"12 Oct 2019, 11:09:20",Activity,2782169828
"12 Oct 2019, 19:05:27",Activity,2783013923
"14 Oct 2019, 10:42:07",Activity,2787697791
"14 Oct 2019, 13:55:39",Activity,2788109178
"14 Oct 2019, 13:55:40",Activity,2787941140
"14 Oct 2019, 13:55:56",Activity,2787576289
"14 Oct 2019, 15:57:03",Activity,2788324377
"14 Oct 2019, 16:32:22",Activity,2788555289
"14 Oct 2019, 17:08:41",Activity,2788427302
"15 Oct 2019, 08:01:53",Activity,2790062292
"15 Oct 2019, 09:44:37",Activity,2790083558
"15 Oct 2019, 12:29:57",Activity,2790281925
"15 Oct 2019, 19:08:14",Activity,2791498664
"16 Oct 2019, 12:00:32",Activity,2792996343
"16 Oct 2019, 21:34:40",Activity,2793394494
"17 Oct 2019, 08:34:12",Activity,2795195451
"17 Oct 2019, 08:34:19",Activity,2795203256
"17 Oct 2019, 19:18:33",Activity,2796245674
"18 Oct 2019, 10:06:14",Activity,2797662703
"18 Oct 2019, 19:37:28",Activity,2798270315
"18 Oct 2019, 22:03:38",Activity,2799043687
"18 Oct 2019, 22:03:40",Activity,2798816453
"20 Oct 2019, 14:08:07",Activity,2802798071
"20 Oct 2019, 15:05:59",Activity,2803478981
"20 Oct 2019, 23:44:12",Activity,2804550962
"20 Oct 2019, 23:44:18",Activity,2804575762
"21 Oct 2019, 09:10:14",Activity,2805284961
"22 Oct 2019, 08:43:40",Activity,2807583664
"23 Oct 2019, 09:24:17",Activity,2810261784
"23 Oct 2019, 14:17:15",Activity,2810740550
"23 Oct 2019, 17:32:02",Activity,2811409371
"23 Oct 2019, 17:32:04",Activity,2811149850
"23 Oct 2019, 17:35:22",Activity,2811455599
"23 Oct 2019, 19:54:35",Activity,2811808197
"24 Oct 2019, 21:37:36",Activity,2814368934
"25 Oct 2019, 08:45:20",Activity,2815191850
"25 Oct 2019, 20:09:09",Activity,2815945573
"26 Oct 2019, 07:15:58",Activity,2817033036
"26 Oct 2019, 15:07:40",Activity,2817719333
"26 Oct 2019, 18:10:57",Activity,2818631397
"27 Oct 2019, 08:25:56",Activity,2819375685
"27 Oct 2019, 15:12:06",Activity,2821128670
"27 Oct 2019, 18:23:46",Activity,2821863073
"27 Oct 2019, 20:16:26",Activity,2822243996
"27 Oct 2019, 20:16:31",Activity,2822226879
"27 Oct 2019, 20:16:55",Activity,2821442064
"28 Oct 2019, 09:36:30",Activity,2822982190
"28 Oct 2019, 10:54:06",Activity,2823071963
"28 Oct 2019, 18:59:06",Activity,2824012024
"28 Oct 2019, 18:59:11",Activity,2824137838
"29 Oct 2019, 08:57:53",Activity,2825347533
"29 Oct 2019, 17:01:29",Activity,2824831690
"29 Oct 2019, 17:01:30",Activity,2825355450
"29 Oct 2019, 17:58:58",Activity,2826485074
"30 Oct 2019, 07:15:40",Activity,2827470443
"30 Oct 2019, 07:15:42",Activity,2827470069
"30 Oct 2019, 18:51:25",Activity,2828529355
"30 Oct 2019, 18:51:26",Activity,2827866941
"30 Oct 2019, 18:51:28",Activity,2827865763
"30 Oct 2019, 18:51:29",Activity,2827866466
"30 Oct 2019, 18:51:31",Activity,2827865121
"1 Nov 2019, 09:45:48",Activity,2832436651
"1 Nov 2019, 17:54:45",Activity,2833373853
"1 Nov 2019, 20:04:08",Activity,2833526006
"1 Nov 2019, 22:52:12",Activity,2833967524
"2 Nov 2019, 11:06:37",Activity,2834771897
"2 Nov 2019, 11:06:44",Activity,2834786603
"2 Nov 2019, 21:19:20",Activity,2836074707
"2 Nov 2019, 21:19:24",Activity,2835937860
"3 Nov 2019, 14:26:33",Activity,2837280036
"3 Nov 2019, 14:49:09",Activity,2837586683
"4 Nov 2019, 09:27:16",Activity,2839932286
"5 Nov 2019, 09:29:35",Activity,2842209651
"7 Nov 2019, 09:45:43",Activity,2847189914
"7 Nov 2019, 17:54:37",Activity,2848029942
"9 Nov 2019, 10:06:27",Activity,2850514151
"9 Nov 2019, 12:56:15",Activity,2852051756
"9 Nov 2019, 12:56:29",Activity,2851750659
"9 Nov 2019, 19:32:22",Activity,2852476636
"10 Nov 2019, 17:45:32",Activity,2855092050
"11 Nov 2019, 11:03:37",Activity,2856830081
"11 Nov 2019, 21:27:59",Activity,2857942833
"12 Nov 2019, 09:04:55",Activity,2859157417
"12 Nov 2019, 09:30:15",Activity,2859161200
"16 Nov 2019, 23:53:40",Activity,2869285465
"17 Nov 2019, 13:53:04",Activity,2871503251
"19 Nov 2019, 19:54:19",Activity,2876546482
"20 Nov 2019, 10:05:32",Activity,2878096417
"20 Nov 2019, 18:46:10",Activity,2878954259
"21 Nov 2019, 10:53:02",Activity,2880432749
"22 Nov 2019, 09:23:38",Activity,2881843640
"22 Nov 2019, 17:19:09",Activity,2883082577
"23 Nov 2019, 10:02:20",Activity,2884537198
"24 Nov 2019, 21:36:05",Activity,2888168618
"25 Nov 2019, 12:20:09",Activity,2889860871
"25 Nov 2019, 19:42:18",Activity,2890850449
"26 Nov 2019, 10:06:11",Activity,2892104083
"26 Nov 2019, 17:04:31",Activity,2892822346
"29 Nov 2019, 09:13:29",Activity,2898884530
"29 Nov 2019, 17:14:27",Activity,2899645976
"29 Nov 2019, 22:09:43",Activity,2899832504
"30 Nov 2019, 21:29:58",Activity,2902180914
"30 Nov 2019, 21:30:03",Activity,2902225074
"2 Dec 2019, 08:43:18",Activity,2903586480
"2 Dec 2019, 08:43:27",Activity,2903842751
"2 Dec 2019, 08:43:39",Activity,2902621257
"7 Dec 2019, 21:52:30",Activity,2916532609
"8 Dec 2019, 20:04:37",Activity,2919771812
"9 Dec 2019, 18:18:46",Activity,2922181397
"12 Dec 2019, 09:03:14",Activity,2927708859
"13 Dec 2019, 09:11:15",Activity,2928550139
"13 Dec 2019, 09:11:31",Activity,2929084266
"14 Dec 2019, 12:38:01",Activity,2931626082
"17 Dec 2019, 09:07:33",Activity,2938337507
"19 Dec 2019, 09:49:43",Activity,2941521543
"20 Dec 2019, 20:35:04",Activity,2942966999
"20 Dec 2019, 20:35:09",Activity,2943422829
"23 Dec 2019, 10:21:54",Activity,2948920225
"23 Dec 2019, 10:21:58",Activity,2946787969
"24 Dec 2019, 14:57:23",Activity,2953637171
"24 Dec 2019, 14:57:50",Activity,2953118214
"24 Dec 2019, 14:58:02",Activity,2952182780
"25 Dec 2019, 08:12:55",Activity,2954545073
"25 Dec 2019, 11:31:37",Activity,2955152019
"25 Dec 2019, 16:17:41",Activity,2955745929
"25 Dec 2019, 18:25:47",Activity,2955925783
"26 Dec 2019, 10:22:47",Activity,2956630579
"26 Dec 2019, 23:37:20",Activity,2957745259
"28 Dec 2019, 00:29:56",Activity,2960329679
"28 Dec 2019, 00:30:33",Activity,2960929679
"28 Dec 2019, 15:23:10",Activity,2962729753
"28 Dec 2019, 15:23:35",Activity,2961652707
"29 Dec 2019, 16:21:00",Activity,2963286652
"29 Dec 2019, 16:21:08",Activity,2965051893
"29 Dec 2019, 16:24:53",Activity,2963159980
"30 Dec 2019, 13:43:55",Activity,2966189119
"31 Dec 2019, 13:33:26",Activity,2970226251
"31 Dec 2019, 13:33:26",Activity,2970213372
"31 Dec 2019, 20:07:03",Activity,2970774166
"31 Dec 2019, 20:07:12",Activity,2970291351
"31 Dec 2019, 20:07:18",Activity,2967870161
"31 Dec 2019, 20:07:20",Activity,2969654040
"1 Jan 2020, 09:16:51",Activity,2971409317
"1 Jan 2020, 21:12:30",Activity,2973833401
"3 Jan 2020, 11:33:07",Activity,2977623957
"3 Jan 2020, 16:03:45",Activity,2978444267
"3 Jan 2020, 16:03:54",Activity,2977862980
"5 Jan 2020, 10:14:21",Activity,2980523624
"5 Jan 2020, 10:15:13",Activity,2978814413
"6 Jan 2020, 09:10:20",Activity,2986421476
"6 Jan 2020, 11:01:49",Activity,2986487817
"7 Jan 2020, 09:20:51",Activity,2988681975
"8 Jan 2020, 10:15:08",Activity,2992269054
"11 Jan 2020, 14:17:34",Activity,3000367875
"12 Jan 2020, 14:04:51",Activity,3004564991
"12 Jan 2020, 15:15:58",Activity,3005050837
"13 Jan 2020, 13:27:18",Activity,3007409028
"13 Jan 2020, 15:12:53",Activity,3007163272
"14 Jan 2020, 10:00:45",Activity,3009757966
"14 Jan 2020, 20:09:18",Activity,3011161116
"17 Jan 2020, 09:16:28",Activity,3018463266
"18 Jan 2020, 19:45:15",Activity,3022507818
"19 Jan 2020, 18:41:33",Activity,3025606980
"21 Jan 2020, 10:01:13",Activity,3029956616
"21 Jan 2020, 18:48:52",Activity,3031208848
"21 Jan 2020, 18:49:05",Activity,3030676787
"21 Jan 2020, 18:49:07",Activity,3030677041
"24 Jan 2020, 21:37:47",Activity,3039941033
"28 Jan 2020, 10:18:37",Activity,3048861589
"28 Jan 2020, 10:18:41",Activity,3048861413
"30 Jan 2020, 13:43:54",Activity,3054756017
"30 Jan 2020, 20:55:16",Activity,3056988514
"31 Jan 2020, 07:48:24",Activity,3057795416
"31 Jan 2020, 17:31:51",Activity,3059516275
"1 Feb 2020, 17:52:00",Activity,3061597218
"3 Feb 2020, 16:18:26",Activity,3068267113
"5 Feb 2020, 10:18:23",Activity,3072217155
"5 Feb 2020, 11:01:19",Activity,3073198351
"7 Feb 2020, 22:05:00",Activity,3080043138
"8 Feb 2020, 22:18:23",Activity,3081609046
"9 Feb 2020, 23:50:44",Activity,3086004414
"11 Feb 2020, 20:58:04",Activity,3090862225
"11 Feb 2020, 20:58:14",Activity,3090013703
"13 Feb 2020, 20:31:17",Activity,3096274205
"17 Feb 2020, 15:11:07",Activity,3104950712
"17 Feb 2020, 15:11:15",Activity,3105774041
"18 Feb 2020, 14:26:36",Activity,3108792594
"23 Feb 2020, 22:03:07",Activity,3126035135
"24 Feb 2020, 09:20:14",Activity,3127383153
"3 Mar 2020, 12:10:00",Activity,3150048764
"6 Mar 2020, 15:12:37",Activity,3158961783
"6 Mar 2020, 15:12:38",Activity,3158953029
"8 Mar 2020, 18:36:28",Activity,3166091324
"9 Mar 2020, 18:29:20",Activity,3168943615
"10 Mar 2020, 21:30:23",Activity,3171160347
"19 Mar 2020, 15:50:53",Activity,3196519667
"27 Mar 2020, 08:20:24",Activity,3220036287
"27 Mar 2020, 08:21:08",Activity,3222723357
"29 Mar 2020, 00:31:06",Activity,3229237124
"3 Apr 2020, 16:06:24",Activity,3249444537
"8 Apr 2020, 10:25:43",Activity,3267794197
"8 Apr 2020, 18:09:25",Activity,3271879945
"10 Apr 2020, 22:03:26",Activity,3279092995
"10 Apr 2020, 22:04:05",Activity,3278283382
"11 Apr 2020, 17:02:36",Activity,3284584440
"11 Apr 2020, 17:02:37",Activity,3284584820
"11 Apr 2020, 17:03:24",Activity,3285224055
"12 Apr 2020, 09:27:43",Activity,3287486864
"12 Apr 2020, 09:27:48",Activity,3287468276
"13 Apr 2020, 08:58:22",Activity,3292181313
"13 Apr 2020, 13:33:49",Activity,3292967351
"15 Apr 2020, 20:18:22",Activity,3301862537
"17 Apr 2020, 11:30:06",Activity,3310396550
"18 Apr 2020, 21:53:10",Activity,3317944205
"18 Apr 2020, 21:53:33",Activity,3310976277
"19 Apr 2020, 21:02:16",Activity,3322612522
"19 Apr 2020, 21:02:21",Activity,3321983289
"19 Apr 2020, 21:02:23",Activity,3321982477
"19 Apr 2020, 21:02:28",Activity,3322471455
"20 Apr 2020, 08:42:29",Activity,3324962725
"22 Apr 2020, 07:06:54",Activity,3331324144
"22 Apr 2020, 07:07:14",Activity,3329619812
"22 Apr 2020, 16:03:04",Activity,3336182893
"22 Apr 2020, 16:03:05",Activity,3336183877
"22 Apr 2020, 16:03:25",Activity,3335308930
"22 Apr 2020, 23:24:36",Activity,3337920886
"22 Apr 2020, 23:24:48",Activity,3336833243
"23 Apr 2020, 18:18:56",Activity,3341530777
"23 Apr 2020, 19:25:07",Activity,3342577960
"24 Apr 2020, 17:32:47",Activity,3346853733
"24 Apr 2020, 17:58:31",Activity,3344606432
"24 Apr 2020, 21:59:28",Activity,3347145419
"25 Apr 2020, 12:12:01",Activity,3349195267
"25 Apr 2020, 16:36:01",Activity,3350607376
"25 Apr 2020, 19:03:19",Activity,3351930206
"25 Apr 2020, 19:03:23",Activity,3352186934
"26 Apr 2020, 10:04:56",Activity,3354776997
"26 Apr 2020, 12:47:57",Activity,3355498007
"26 Apr 2020, 12:47:59",Activity,3355375516
"26 Apr 2020, 12:48:01",Activity,3355473315
"26 Apr 2020, 12:48:21",Activity,3354777413
"26 Apr 2020, 15:25:31",Activity,3356295665
"28 Apr 2020, 21:50:38",Activity,3365347205
"30 Apr 2020, 10:29:32",Activity,3374221602
"2 May 2020, 11:15:05",Activity,3383842793
"2 May 2020, 15:20:02",Activity,3385605361
"2 May 2020, 21:02:27",Activity,3387420485
"4 May 2020, 09:47:32",Activity,3395338822
"5 May 2020, 17:36:42",Activity,3402570370
"5 May 2020, 18:34:08",Activity,3402627645
"5 May 2020, 18:34:10",Activity,3402574405
"6 May 2020, 23:16:25",Activity,3410144882
"8 May 2020, 08:48:28",Activity,3417096783
"8 May 2020, 12:45:28",Activity,3400259951
"8 May 2020, 16:48:46",Activity,3419378015
"9 May 2020, 16:05:04",Activity,3422621180
"13 May 2020, 09:33:49",Activity,3443406137
"13 May 2020, 16:19:35",Activity,3445026164
"16 May 2020, 12:01:34",Activity,3458820739
"16 May 2020, 17:15:36",Activity,3459603186
"26 May 2020, 09:28:56",Activity,3509078470
"26 May 2020, 18:23:33",Activity,3515045064
"27 May 2020, 12:33:38",Activity,3518653019
"29 May 2020, 10:53:13",Activity,3529883044
"29 May 2020, 15:01:30",Activity,3529908489
"29 May 2020, 19:50:44",Activity,3531652627
"29 May 2020, 19:52:18",Activity,3530926454
"30 May 2020, 06:08:04",Activity,3532847985
"30 May 2020, 10:05:47",Activity,3532439255
"30 May 2020, 12:31:35",Activity,3530946938
"31 May 2020, 14:17:07",Activity,3541786976
"31 May 2020, 17:01:59",Activity,3542961052
"31 May 2020, 17:02:03",Activity,3542922478
"31 May 2020, 17:02:06",Activity,3542776707
"31 May 2020, 19:32:14",Activity,3543332509
"31 May 2020, 19:33:34",Activity,3541475967
"31 May 2020, 19:33:44",Activity,3541307794
"31 May 2020, 19:34:01",Activity,3541054355
"31 May 2020, 19:34:03",Activity,3540610717
"31 May 2020, 19:34:09",Activity,3540689069
"31 May 2020, 20:50:12",Activity,3544015263
"31 May 2020, 20:50:19",Activity,3543945774
"1 Jun 2020, 07:05:07",Activity,3544683947
"1 Jun 2020, 08:27:35",Activity,3545583523
"1 Jun 2020, 08:27:39",Activity,3544624741
"1 Jun 2020, 11:07:02",Activity,3545943626
"1 Jun 2020, 16:07:18",Activity,3547494963
"1 Jun 2020, 16:07:20",Activity,3546190659
"1 Jun 2020, 19:35:34",Activity,3548021844
"1 Jun 2020, 19:35:58",Activity,3547981738
"1 Jun 2020, 19:36:00",Activity,3547979683
"1 Jun 2020, 19:36:02",Activity,3547942811
"1 Jun 2020, 21:17:17",Activity,3549283630
"2 Jun 2020, 08:24:55",Activity,3551091751
"2 Jun 2020, 18:19:12",Activity,3553177826
"2 Jun 2020, 18:19:13",Activity,3553150821
"2 Jun 2020, 18:19:15",Activity,3553160291
"2 Jun 2020, 18:19:19",Activity,3553061803
"2 Jun 2020, 21:23:32",Activity,3554626783
"2 Jun 2020, 23:17:58",Activity,3555272528
"3 Jun 2020, 18:28:06",Activity,3559223309
"5 Jun 2020, 09:53:33",Activity,3566274548
"5 Jun 2020, 09:53:34",Activity,3566247962
"5 Jun 2020, 18:13:30",Activity,3568214284
"6 Jun 2020, 08:51:39",Activity,3569334452
"7 Jun 2020, 09:55:16",Activity,3575727204
"7 Jun 2020, 15:37:31",Activity,3578472480
"7 Jun 2020, 15:37:32",Activity,3578469055
"7 Jun 2020, 18:54:15",Activity,3578725795
"8 Jun 2020, 18:46:43",Activity,3583975279
"8 Jun 2020, 18:46:46",Activity,3583720626
"8 Jun 2020, 18:46:49",Activity,3583414645
"8 Jun 2020, 18:46:51",Activity,3583417277
"8 Jun 2020, 19:15:26",Activity,3580671591
"9 Jun 2020, 13:40:58",Activity,3586398804
"9 Jun 2020, 18:24:40",Activity,3588629057
"9 Jun 2020, 18:24:41",Activity,3588084730
"9 Jun 2020, 18:24:47",Activity,3587331978
"9 Jun 2020, 19:27:56",Activity,3589495795
"9 Jun 2020, 19:27:58",Activity,3589497586
"10 Jun 2020, 15:54:17",Activity,3593159688
"10 Jun 2020, 15:54:20",Activity,3593442550
"10 Jun 2020, 15:54:21",Activity,3593156985
"10 Jun 2020, 15:54:27",Activity,3592705039
"11 Jun 2020, 09:00:36",Activity,3596515123
"12 Jun 2020, 07:41:30",Activity,3601375333
"12 Jun 2020, 08:52:22",Activity,3601488552
"12 Jun 2020, 14:14:51",Activity,3602790837
"12 Jun 2020, 15:02:07",Activity,3602985591
"12 Jun 2020, 15:02:08",Activity,3602983805
"12 Jun 2020, 22:56:22",Activity,3604823016
"13 Jun 2020, 09:18:07",Activity,3606329053
"13 Jun 2020, 09:18:16",Activity,3605326515
"13 Jun 2020, 14:31:18",Activity,3607969429
"14 Jun 2020, 09:01:51",Activity,3609626663
"14 Jun 2020, 09:01:54",Activity,3609258063
"14 Jun 2020, 09:59:25",Activity,3612035525
"14 Jun 2020, 12:23:14",Activity,3612016489
"14 Jun 2020, 12:23:20",Activity,3612972433
"15 Jun 2020, 09:06:32",Activity,3616677169
"15 Jun 2020, 17:49:09",Activity,3619584005
"15 Jun 2020, 17:49:16",Activity,3619366804
"15 Jun 2020, 17:49:21",Activity,3619056087
"15 Jun 2020, 17:49:28",Activity,3617467633
"16 Jun 2020, 07:41:48",Activity,3621383149
"16 Jun 2020, 07:41:52",Activity,3620972125
"16 Jun 2020, 09:22:46",Activity,3622137922
"16 Jun 2020, 19:28:39",Activity,3625023295
"17 Jun 2020, 08:50:38",Activity,3626333184
"17 Jun 2020, 08:50:39",Activity,3626335565
"17 Jun 2020, 08:50:57",Activity,3625949452
"17 Jun 2020, 14:07:45",Activity,3628652043
"17 Jun 2020, 14:07:51",Activity,3628179938
"17 Jun 2020, 14:07:52",Activity,3628179364
"17 Jun 2020, 22:02:44",Activity,3629965962
"17 Jun 2020, 22:02:48",Activity,3630183652
"18 Jun 2020, 08:42:01",Activity,3632485809
"18 Jun 2020, 10:37:16",Activity,3630973394
"18 Jun 2020, 10:38:07",Activity,3626894155
"18 Jun 2020, 18:08:01",Activity,3633971917
"18 Jun 2020, 18:08:03",Activity,3633974276
"19 Jun 2020, 08:52:45",Activity,3637106710
"19 Jun 2020, 15:37:28",Activity,3638245370
"19 Jun 2020, 15:37:30",Activity,3638248255
"19 Jun 2020, 15:37:31",Activity,3638157289
"20 Jun 2020, 12:33:34",Activity,3642938078
"20 Jun 2020, 15:00:39",Activity,3643643419
"20 Jun 2020, 15:00:42",Activity,3643221926
"20 Jun 2020, 15:01:06",Activity,3643026835
"20 Jun 2020, 18:56:58",Activity,3644945466
"20 Jun 2020, 18:57:01",Activity,3644899542
"20 Jun 2020, 18:57:05",Activity,3644827006
"20 Jun 2020, 18:57:52",Activity,3644539543
"20 Jun 2020, 18:58:09",Activity,3644043381
"20 Jun 2020, 21:58:55",Activity,3645769792
"21 Jun 2020, 13:21:08",Activity,3648160206
"21 Jun 2020, 13:21:11",Activity,3646469223
"21 Jun 2020, 15:20:08",Activity,3648590167
"21 Jun 2020, 15:20:12",Activity,3648566245
"21 Jun 2020, 17:59:30",Activity,3650376197
"23 Jun 2020, 08:51:10",Activity,3657487724
"23 Jun 2020, 11:38:06",Activity,3657872699
"23 Jun 2020, 18:49:40",Activity,3659774319
"23 Jun 2020, 18:49:42",Activity,3659753658
"24 Jun 2020, 10:54:33",Activity,3663044649
"24 Jun 2020, 18:42:09",Activity,3665363719
"24 Jun 2020, 18:42:14",Activity,3665127503
"24 Jun 2020, 18:42:16",Activity,3664990442
"24 Jun 2020, 18:42:20",Activity,3664599190
"24 Jun 2020, 18:42:23",Activity,3664603094
"24 Jun 2020, 18:42:25",Activity,3664621375
"24 Jun 2020, 18:42:30",Activity,3664484919
"24 Jun 2020, 18:42:33",Activity,3664119748
"24 Jun 2020, 18:42:44",Activity,3663941478
"24 Jun 2020, 18:42:47",Activity,3663520754
"24 Jun 2020, 18:42:48",Activity,3663511312
"24 Jun 2020, 21:13:29",Activity,3666141552
"25 Jun 2020, 12:07:41",Activity,3668637502
"25 Jun 2020, 12:07:47",Activity,3668354060
"25 Jun 2020, 19:01:12",Activity,3670356600
"25 Jun 2020, 19:01:36",Activity,3670350219
"25 Jun 2020, 19:02:00",Activity,3670047508
"25 Jun 2020, 21:28:12",Activity,3671170955
"26 Jun 2020, 08:27:47",Activity,3672504618
"26 Jun 2020, 08:27:53",Activity,3671378527
"26 Jun 2020, 08:27:55",Activity,3671398955
"26 Jun 2020, 14:13:15",Activity,3673479837
"26 Jun 2020, 19:12:24",Activity,3674999555
"26 Jun 2020, 21:24:52",Activity,3675507011
"26 Jun 2020, 22:31:28",Activity,3675660040
"26 Jun 2020, 22:32:47",Activity,3675712862
"27 Jun 2020, 08:28:47",Activity,3676975369
"27 Jun 2020, 17:48:05",Activity,3679446968
"27 Jun 2020, 20:30:07",Activity,3679191179
"27 Jun 2020, 20:57:37",Activity,3677891168
"27 Jun 2020, 21:50:59",Activity,3678038547
"27 Jun 2020, 21:51:02",Activity,3677777207
"27 Jun 2020, 21:51:15",Activity,3677382406
"28 Jun 2020, 08:31:19",Activity,3680921730
"28 Jun 2020, 09:53:33",Activity,3682238922
"28 Jun 2020, 19:47:09",Activity,3683859497
"29 Jun 2020, 15:55:58",Activity,3688159000
"29 Jun 2020, 18:44:17",Activity,3689314587
"29 Jun 2020, 18:44:18",Activity,3688849433
"29 Jun 2020, 18:44:20",Activity,3688800174
"29 Jun 2020, 18:44:50",Activity,3688801051
"29 Jun 2020, 18:45:24",Activity,3686816611
"29 Jun 2020, 22:21:03",Activity,3689935444
"30 Jun 2020, 07:01:17",Activity,3691340451
"30 Jun 2020, 08:42:50",Activity,3691534223
"30 Jun 2020, 10:54:38",Activity,3691828582
"30 Jun 2020, 11:57:25",Activity,3692205844
"30 Jun 2020, 17:00:45",Activity,3693083631
"30 Jun 2020, 17:00:47",Activity,3693386024
"30 Jun 2020, 19:45:06",Activity,3694409164
"1 Jul 2020, 07:37:15",Activity,3696401048
"1 Jul 2020, 08:59:43",Activity,3696536106
"1 Jul 2020, 08:59:50",Activity,3695872386
"1 Jul 2020, 08:59:52",Activity,3694958945
"1 Jul 2020, 08:59:55",Activity,3693816089
"1 Jul 2020, 15:03:41",Activity,3697939603
"1 Jul 2020, 15:03:42",Activity,3697940787
"1 Jul 2020, 18:27:57",Activity,3698834018
"1 Jul 2020, 22:16:49",Activity,3700070900
"2 Jul 2020, 07:21:00",Activity,3700862774
"2 Jul 2020, 07:51:47",Activity,3701375982
"2 Jul 2020, 07:51:48",Activity,3701407628
"2 Jul 2020, 09:21:12",Activity,3701437093
"2 Jul 2020, 16:16:53",Activity,3703194199
"2 Jul 2020, 16:16:56",Activity,3703207934
"2 Jul 2020, 20:02:29",Activity,3703744424
"2 Jul 2020, 20:57:14",Activity,3704485950
"3 Jul 2020, 06:58:37",Activity,3705036172
"3 Jul 2020, 19:14:18",Activity,3708099378
"4 Jul 2020, 12:58:12",Activity,3711059955
"4 Jul 2020, 12:58:14",Activity,3710885329
"4 Jul 2020, 14:36:40",Activity,3711699566
"4 Jul 2020, 14:36:42",Activity,3712303120
"4 Jul 2020, 14:36:46",Activity,3712277074
"4 Jul 2020, 17:36:07",Activity,3713050435
"4 Jul 2020, 17:36:14",Activity,3712993724
"4 Jul 2020, 17:36:21",Activity,3713039324
"4 Jul 2020, 17:36:33",Activity,3712994349
"4 Jul 2020, 17:36:39",Activity,3711032693
"5 Jul 2020, 16:58:14",Activity,3718133016
"5 Jul 2020, 16:58:15",Activity,3718136828
"5 Jul 2020, 16:58:18",Activity,3718047772
"5 Jul 2020, 16:58:26",Activity,3717213739
"5 Jul 2020, 17:06:27",Activity,3716566284
"5 Jul 2020, 17:06:57",Activity,3716056646
"5 Jul 2020, 22:55:13",Activity,3719662627
"6 Jul 2020, 08:30:32",Activity,3720720914
"6 Jul 2020, 12:08:47",Activity,3721185999
"6 Jul 2020, 14:25:52",Activity,3721355971
"6 Jul 2020, 14:26:10",Activity,3721930237
"6 Jul 2020, 16:51:58",Activity,3722368164
"6 Jul 2020, 16:51:58",Activity,3722369190
"6 Jul 2020, 16:52:00",Activity,3722255458
"6 Jul 2020, 16:52:18",Activity,3722228728
"7 Jul 2020, 08:32:28",Activity,3725503336
"7 Jul 2020, 08:58:28",Activity,3725586877
"7 Jul 2020, 08:58:37",Activity,3725447414
"7 Jul 2020, 08:58:41",Activity,3713017587
"7 Jul 2020, 21:13:17",Activity,3728603201
"8 Jul 2020, 07:00:26",Activity,3729914724
"8 Jul 2020, 10:56:47",Activity,3730826562
"8 Jul 2020, 10:57:23",Activity,3730522427
"8 Jul 2020, 10:57:25",Activity,3730800830
"8 Jul 2020, 17:57:35",Activity,3731928872
"8 Jul 2020, 17:57:35",Activity,3731929822
"8 Jul 2020, 17:57:36",Activity,3731887274
"8 Jul 2020, 17:57:40",Activity,3731144787
"8 Jul 2020, 19:55:19",Activity,3733442644
"8 Jul 2020, 19:55:21",Activity,3733204462
"9 Jul 2020, 06:57:44",Activity,3735054743
"9 Jul 2020, 08:55:08",Activity,3735154549
"9 Jul 2020, 08:55:12",Activity,3735109167
"9 Jul 2020, 08:55:13",Activity,3735104817
"9 Jul 2020, 16:45:22",Activity,3737135812
"9 Jul 2020, 16:45:38",Activity,3736909120
"9 Jul 2020, 16:45:43",Activity,3736890028
"10 Jul 2020, 07:21:31",Activity,3739312147
"10 Jul 2020, 07:21:42",Activity,3738251253
"10 Jul 2020, 11:07:43",Activity,3740380086
"10 Jul 2020, 15:28:21",Activity,3741257211
"10 Jul 2020, 15:28:38",Activity,3741027348
"10 Jul 2020, 18:01:29",Activity,3741559005
"10 Jul 2020, 18:01:31",Activity,3741506498
"10 Jul 2020, 18:34:52",Activity,3742105274
"10 Jul 2020, 18:35:17",Activity,3742246419
"11 Jul 2020, 07:54:51",Activity,3743775551
"11 Jul 2020, 18:35:09",Activity,3745851149
"11 Jul 2020, 18:35:13",Activity,3745578828
"11 Jul 2020, 18:35:15",Activity,3745509628
"11 Jul 2020, 18:35:24",Activity,3744932336
"11 Jul 2020, 18:35:28",Activity,3744304683
"11 Jul 2020, 18:35:44",Activity,3747005356
"11 Jul 2020, 18:55:35",Activity,3746420276
"11 Jul 2020, 18:55:36",Activity,3746422651
"11 Jul 2020, 19:01:53",Activity,3747406949
"11 Jul 2020, 22:13:24",Activity,3748105008
"12 Jul 2020, 08:53:08",Activity,3749266290
"12 Jul 2020, 08:53:09",Activity,3749262128
"12 Jul 2020, 10:14:51",Activity,3749748763
